time,open,high,low,close,volume
1782850500000,58838.3,58839.8,58739.2,58739.2,315.209
1782850800000,58739.3,58743.4,58670.9,58694.6,291.939
1782851100000,58694.7,58735.7,58683.1,58718.9,163.637
1782851400000,58718.9,58718.9,58621.3,58681.5,379.338
1782851700000,58681.5,58697.4,58660.0,58684.9,134.356
1782852000000,58684.8,58718.7,58633.1,58633.1,444.804
1782852300000,58633.2,58770.3,58621.7,58704.4,354.376
1782852600000,58704.3,58714.1,58661.5,58704.6,240.178
1782852900000,58704.5,58750.2,58697.5,58708.0,178.265
1782853200000,58708.0,58744.3,58698.3,58698.3,165.852
1782853500000,58698.4,58723.1,58644.9,58645.1,386.321
1782853800000,58645.1,58645.1,58525.7,58555.8,597.25
1782854100000,58555.7,58614.6,58555.7,58584.1,184.506
1782854400000,58584.1,58584.2,58472.3,58483.4,392.377
1782854700000,58483.4,58585.6,58479.9,58567.8,194.877
1782855000000,58567.7,58611.8,58552.0,58611.7,142.09
1782855300000,58611.7,58636.9,58597.5,58626.6,176.792
1782855600000,58626.6,58636.9,58553.8,58560.3,253.152
1782855900000,58560.3,58590.4,58486.3,58558.1,395.616
1782856200000,58558.0,58617.7,58558.0,58584.2,115.028
1782856500000,58584.2,58627.8,58584.1,58612.1,141.673
1782856800000,58612.3,58715.6,58612.3,58670.6,280.29
1782857100000,58670.6,58717.8,58662.7,58693.4,165.088
1782857400000,58693.4,58718.5,58624.5,58703.8,177.452
1782857700000,58703.8,58780.0,58671.7,58753.2,186.364
1782858000000,58753.2,58753.2,58662.0,58674.2,118.279
1782858300000,58674.2,58674.2,58618.0,58623.6,101.448
1782858600000,58623.7,58623.7,58477.1,58500.0,390.695
1782858900000,58500.1,58570.7,58482.1,58564.0,188.626
1782859200000,58564.1,58584.5,58550.0,58572.7,104.178
1782859500000,58572.8,58600.0,58540.3,58588.1,97.842
1782859800000,58588.1,58594.0,58512.0,58521.1,97.695
1782860100000,58521.1,58595.9,58521.1,58575.8,97.321
1782860400000,58575.7,58599.0,58537.3,58541.9,143.73
1782860700000,58541.9,58620.0,58518.8,58594.5,126.442
1782861000000,58594.4,58596.5,58561.5,58580.0,78.426
1782861300000,58579.9,58629.5,58570.0,58592.6,94.019
1782861600000,58592.6,58617.4,58550.0,58617.4,176.122
1782861900000,58617.4,58627.5,58581.8,58586.0,98.338
1782862200000,58586.0,58616.3,58545.0,58616.3,109.81
1782862500000,58616.2,58616.2,58553.4,58553.5,99.022
1782862800000,58553.5,58584.8,58536.4,58581.8,180.131
1782863100000,58581.8,58625.2,58556.2,58622.2,154.188
1782863400000,58622.3,58636.7,58588.2,58611.0,144.181
1782863700000,58611.0,58634.0,58596.9,58605.4,147.184
1782864000000,58605.4,58700.0,58605.4,58699.9,415.91
1782864300000,58700.0,58720.0,58626.6,58633.1,198.832
1782864600000,58633.1,58692.3,58571.6,58618.1,382.978
1782864900000,58618.1,58653.8,58486.8,58486.8,303.842
1782865200000,58486.9,58528.3,58370.9,58408.1,1228.995
1782865500000,58408.0,58411.8,58270.0,58360.6,1630.507
1782865800000,58360.6,58553.5,58360.6,58475.8,442.278
1782866100000,58475.8,58478.8,58402.0,58407.0,160.664
1782866400000,58407.0,58460.0,58395.4,58454.9,137.923
1782866700000,58454.8,58494.3,58439.5,58469.3,188.499
1782867000000,58469.3,58598.2,58469.3,58516.5,307.827
1782867300000,58516.5,58560.0,58516.5,58548.7,138.474
1782867600000,58548.7,58557.1,58357.1,58360.6,285.965
1782867900000,58360.6,58360.7,58206.0,58266.2,1127.284
1782868200000,58266.2,58274.8,57758.6,58137.2,9100.049
1782868500000,58137.3,58327.7,58000.0,58255.6,2970.322
1782868800000,58255.5,58377.0,58160.0,58195.7,1656.163
1782869100000,58195.8,58374.9,58164.4,58318.2,1264.128
1782869400000,58318.3,58540.9,58300.0,58437.8,2179.901
1782869700000,58437.8,58900.0,58428.6,58733.0,3176.74
1782870000000,58732.9,58981.0,58693.2,58872.0,3567.042
1782870300000,58872.1,58991.6,58727.0,58774.8,2197.052
1782870600000,58774.8,58812.8,58685.4,58812.8,712.293
1782870900000,58812.8,58869.0,58741.6,58741.7,665.895
1782871200000,58741.8,58812.6,58725.0,58750.0,470.917
1782871500000,58750.0,58750.0,58632.4,58680.0,770.867
1782871800000,58680.0,58843.1,58678.0,58774.0,588.786
1782872100000,58774.0,58875.4,58755.0,58817.9,685.942
1782872400000,58817.9,58999.0,58800.0,58900.1,1782.138
1782872700000,58900.1,58982.7,58870.0,58923.7,737.176
1782873000000,58923.7,59050.1,58887.9,58978.8,1660.584
1782873300000,58978.8,59055.0,58969.8,59013.1,1126.679
1782873600000,59013.1,59151.9,58966.4,59111.2,1472.152
1782873900000,59111.3,59152.0,58979.4,59049.3,1853.634
1782874200000,59049.2,59097.0,58991.7,59097.0,452.74
1782874500000,59096.9,59100.0,59060.0,59063.3,415.985
1782874800000,59063.3,59067.5,58983.7,58999.4,402.512
1782875100000,58999.4,59097.1,58999.4,59033.8,600.868
1782875400000,59033.9,59033.9,58965.2,58968.0,640.084
1782875700000,58968.1,58982.0,58874.9,58891.9,733.732
1782876000000,58891.8,58914.0,58861.5,58867.2,495.729
1782876300000,58867.2,58932.6,58862.9,58901.6,1551.798
1782876600000,58901.7,58915.7,58823.9,58885.1,346.125
1782876900000,58885.1,59126.0,58885.1,58980.0,946.359
1782877200000,58980.1,58998.0,58900.9,58915.7,250.861
1782877500000,58915.7,59023.7,58903.4,58964.0,297.689
1782877800000,58963.9,59298.4,58951.8,59253.3,2750.681
1782878100000,59253.4,59287.3,59140.6,59169.6,816.691
1782878400000,59169.7,59171.2,59030.9,59082.9,560.824
1782878700000,59082.9,59124.6,59073.3,59119.4,314.973
1782879000000,59119.4,59136.0,59073.6,59087.7,180.567
1782879300000,59087.7,59184.3,59069.0,59170.1,340.994
1782879600000,59170.0,59232.1,59134.7,59183.4,399.234
1782879900000,59183.3,59250.0,59170.4,59248.3,309.159
1782880200000,59248.3,59270.0,59202.9,59208.9,306.423
1782880500000,59209.0,59272.7,59172.2,59240.5,344.824
1782880800000,59240.5,59349.6,59227.6,59329.4,888.723
1782881100000,59329.3,59444.5,59313.2,59363.1,1203.407
1782881400000,59363.1,59374.9,59270.9,59322.5,422.561
1782881700000,59322.4,59322.5,59285.1,59311.2,694.5
1782882000000,59311.1,59311.1,59253.9,59280.7,401.959
1782882300000,59280.8,59350.0,59238.8,59238.9,385.184
1782882600000,59238.8,59269.8,59214.0,59257.9,326.502
1782882900000,59258.0,59329.8,59257.9,59305.8,273.316
1782883200000,59305.8,59305.8,59153.8,59215.8,438.117
1782883500000,59215.8,59269.3,59085.0,59148.8,1130.263
1782883800000,59148.8,59177.6,59120.0,59172.2,336.788
1782884100000,59172.2,59178.5,59090.9,59145.5,458.08
1782884400000,59145.3,59175.4,59138.3,59163.3,134.968
1782884700000,59163.3,59177.3,59119.4,59125.9,218.695
1782885000000,59125.9,59156.6,59101.6,59115.3,183.908
1782885300000,59115.2,59129.8,59100.4,59122.4,175.311
1782885600000,59122.3,59130.0,58971.0,58979.9,785.983
1782885900000,58979.9,59022.8,58920.4,58920.5,700.012
1782886200000,58920.4,58956.2,58881.0,58920.9,1049.041
1782886500000,58920.9,58943.5,58830.0,58839.7,992.302
1782886800000,58839.8,58852.0,58655.3,58745.9,2081.012
1782887100000,58745.9,58778.3,58716.9,58759.9,859.496
1782887400000,58760.0,58804.8,58620.6,58622.4,1078.251
1782887700000,58622.3,58697.6,58500.1,58605.3,3564.333
1782888000000,58605.3,58670.9,58582.0,58670.9,777.703
1782888300000,58670.8,58670.9,58582.6,58657.7,786.802
1782888600000,58657.7,58752.9,58657.6,58706.8,649.344
1782888900000,58706.9,58752.2,58700.2,58726.8,468.448
1782889200000,58726.7,58765.6,58638.0,58652.5,603.25
1782889500000,58652.6,58663.8,58567.2,58635.5,551.218
1782889800000,58635.5,58660.1,58590.2,58651.9,245.094
1782890100000,58652.0,58703.1,58609.0,58642.0,254.452
1782890400000,58642.0,58783.2,58606.3,58776.2,493.863
1782890700000,58776.3,58797.6,58709.3,58709.3,291.846
1782891000000,58709.3,58718.9,58611.2,58718.8,390.488
1782891300000,58718.8,58728.8,58647.4,58679.0,292.679
1782891600000,58679.0,58712.0,58655.5,58663.1,197.497
1782891900000,58663.1,58745.8,58638.0,58736.4,281.677
1782892200000,58736.6,58778.2,58700.0,58700.0,428.63
1782892500000,58700.1,58749.9,58694.6,58744.4,174.092
1782892800000,58744.4,58750.0,58628.5,58715.2,334.073
1782893100000,58715.2,58789.1,58700.2,58700.2,292.327
1782893400000,58700.2,58720.0,58662.1,58667.6,133.906
1782893700000,58667.6,58698.5,58657.8,58673.3,198.295
1782894000000,58673.4,58673.4,58568.1,58570.8,479.184
1782894300000,58570.7,58650.0,58570.7,58590.3,369.679
1782894600000,58590.3,58633.0,58450.7,58558.5,1004.517
1782894900000,58558.6,58636.9,58522.5,58592.0,840.465
1782895200000,58592.0,58723.0,58578.1,58713.4,406.875
1782895500000,58713.4,58721.1,58651.0,58675.4,217.554
1782895800000,58675.4,58790.7,58669.8,58774.4,479.25
1782896100000,58774.4,58965.0,58768.5,58950.8,1590.13
1782896400000,58950.8,58972.5,58865.9,58912.9,613.805
1782896700000,58912.9,59069.7,58909.6,58983.1,1008.185
1782897000000,58983.0,58999.0,58922.1,58929.9,394.185
1782897300000,58930.0,58976.0,58917.2,58942.5,290.13
1782897600000,58942.5,58945.9,58875.5,58902.3,922.045
1782897900000,58902.3,58902.4,58841.3,58869.4,305.015
1782898200000,58869.3,58920.7,58860.0,58893.5,184.296
1782898500000,58893.6,58895.6,58830.7,58847.6,201.12
1782898800000,58847.6,58869.7,58792.8,58859.6,437.073
1782899100000,58859.7,58926.7,58818.1,58880.0,464.57
1782899400000,58880.0,58932.0,58847.4,58931.9,300.494
1782899700000,58932.0,58950.0,58912.0,58921.4,132.551
1782900000000,58921.4,58923.3,58845.1,58880.3,211.656
1782900300000,58880.3,58884.4,58825.1,58843.6,195.959
1782900600000,58843.6,58843.7,58724.2,58733.7,598.635
1782900900000,58733.7,58750.0,58659.3,58749.9,576.583
1782901200000,58750.0,58766.7,58749.9,58766.7,19.552
